id	model_number	mpn	brand	title	description	price_old	price	link	img_large	payment accepted	shipping	color	size	sku_size	style	quantity	product_type	gender	c:keywords:string	EAN	Availability	img_small	garment_type	rating	review_count	division	sport	collection	sub_brand	bullet1	bullet2	bullet3	bullet4	bullet5	bullet6	bullet7	customizable	sale	productFilter	UPC	coming_soon	badges	additional_images	availability_date	availability_to	age_group	numerical_category
V72545	AUY40	V72545	Reebok	ZPump Fusion 2.0	The performance revolution has arrived, and our ZPump update comes out on top. The pump-to-fit design adapts to any foot, any workout, every time. Plus, the cushioned-yet-durable bottom supports you run after run. Graphics tweaked to today's style deliver	84.99	64.97	http://www.reebok.com/us/zpump-fusion-2.0/V72545.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V72545_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Shark / Motor Red / White	3.5,4,4.5,5,5.5,6	520,530,540,550,560,570	SPORTSWEAR	22,38,31,39,20,38	Shoes/Kids	Kids		4056559207755,4056559212162,4056559212124,4056559212155,4056559207786,4056559207748	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V72545_01.jpg?sw=60&sfrm=jpg	~	3.3	3	Shoes	Running	~	Sport	Fusion Fit Sleeve upper for a seamless and lightweight feel	Pump Air Cage for a locked-in fit customized to your workout	Carbonated foam midsole for a cushioned ride that's soft and responsive	PowerFrame for additional targeted midfoot and side-to-side support	CRTek high abrasion rubber at the heel and forefoot for targeted durability	Reinforced midfoot platform for reducing torsional twist to the shoe	3M reflective eyelets for more safety and visibility during after-dark activity	N	N	outlet	889133190815,889133194950,889133194912,889133194943,889133190846,889133190808	N	0	V72545_01.jpg|V72545_02.jpg|V72545_03.jpg|V72545_04.jpg|V72545_05.jpg|V72545_06.jpg	2016-02-05T05:00:00.000Z	2019-11-30T05:00:00.000Z	Kids	9370000
V72533	AUY40	V72533	Reebok	ZPump Fusion 2.0	The performance revolution has arrived, and our ZPump update comes out on top. The pump-to-fit design adapts to any foot, any workout, every time. Plus, the cushioned-yet-durable bottom supports you run after run. Graphics tweaked to today's style deliver	84.99	64.97	http://www.reebok.com/us/zpump-fusion-2.0/V72533.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V72533_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Atomic Red / Electric Peach / Energy Orange	3.5,4,4.5,5,5.5,6,7	520,530,540,550,560,570,590	SPORTSWEAR	11,28,21,36,13,36,4	Shoes/Kids	Kids			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V72533_01.jpg?sw=60&sfrm=jpg	~	3.3	3	Shoes	Running	~	Sport	Fusion Fit Sleeve upper for a seamless and lightweight feel	Pump Air Cage for a locked-in fit customized to your workout	Carbonated foam midsole for a cushioned ride that's soft and responsive	PowerFrame for additional targeted midfoot and side-to-side support	CRTek high abrasion rubber at the heel and forefoot for targeted durability	Reinforced midfoot platform for reducing torsional twist to the shoe	3M reflective eyelets for more safety and visibility during after-dark activity	N	N	outlet	889133138961,889133138985,889133138930,889133138916,889133138879,889133138978,889133138893	N	0	V72533_01.jpg|V72533_02.jpg|V72533_03.jpg|V72533_04.jpg|V72533_05.jpg|V72533_06.jpg	2016-02-05T05:00:00.000Z	2019-11-30T05:00:00.000Z	Kids	9370000
V70735	AVC26	V70735	Reebok	Work N Cushion KC 2.0	Want to go one step simpler? A quick-closing design makes changes easier with a double hook-and-loop closure that stays secure all day long, which means no laces to re-tie. Plus, slip-resistant traction and durable comfort make these sneakers truly hard-working soles.	59.99	44.97	http://www.reebok.com/us/work-n-cushion-kc-2.0/V70735.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70735_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / White	5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11	510,520,530,540,550,560,570,580,590,600,610,620,630	SPORTSWEAR	100,74,58,73,68,109,5,107,102,116,71,55,13	Shoes/Women	Women	Velcro	4056559225506,4056559225544,4056559225568,4056559225582,4056559225605,4056559225490,4056559225520,4056559225599,4056559225575,4056559225551,4056559225537,4056559225513,4056559225483	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70735_01.jpg?sw=60&sfrm=jpg	~	4.4	14	Shoes	Walking	~	Sport	Leather upper for durable comfort with support	Low-cut shape for familiar comfort that allows freedom of motion	Beveled heel construction for an enhanced walking stride	Forefoot flex grooves assist with flexibility for long-day comfort	Oil- and slip-resistant outsole for traction against slippery floors	Kwik-cloze hook-and-loop closure for quick and easy changes		N	N	standard	889133147086,889133151175,889133151199,889133151212,889133151236,889133147079,889133147109,889133151229,889133151205,889133151182,889133151168,889133147093,889133147062	N	0	V70735_01.jpg|V70735_02.jpg|V70735_03.jpg|V70735_04.jpg|V70735_05.jpg|V70735_06.jpg|V70735_07.jpg	2015-11-01T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9270000
V70734	AVC25	V70734	Reebok	Work N Cushion KC 2.0	Gear up for your workday in this sneaker that takes responsibility seriously. An oil- and slip-resistant outsole gives you confidence across any surface, while the leather upper stays durable and supportive throughout the longest of days.	59.99	59.99	http://www.reebok.com/us/work-n-cushion-kc-2.0/V70734.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70734_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Black	6.5,7,7.5,11,11.5,12.5,13,14,15	570,580,590,660,670,690,700,720,740	SPORTSWEAR	47,32,36,1,21,17,1,25,26	Shoes/Men	Men	Velcro	4056559770082,4056559770105,4056559765934,4056559765989,4056559770129,4056559770068,4056559770044,4056559765972,4056559765941	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70734_01.jpg?sw=60&sfrm=jpg	~	4.1	28	Shoes	Walking	~	Sport	Leather upper for support and comfort through long days	Low-cut design for anyday wearability and keeping ankles agile	IMEVA midsole foam for added cushioning and shock absorption	Kwik-cloze design for easy on/off and no laces to come untied	Oil- and slip-resistant outsole for enhanced traction on any surface	Forefoot flex grooves for flexibility that keeps you light on your feet	Beveled heel construction for supporting the walking stride	N	Y	standard	889133090856,889133090870,889133086705,889133086750,889133090894,889133086781,889133086767,889133086743,889133086712	N	0	V70734_01.jpg|V70734_02.jpg|V70734_03.jpg|V70734_04.jpg|V70734_05.jpg|V70734_06.jpg|V70734_07.jpg	2017-04-11T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V70690	AUZ35	V70690	Reebok	Reebok Club MEMT Wide 4E	Celebrate heritage in subtle style with these classic kicks engineered for lasting comfort. A special sockliner expands your wear window, and pops of iconic Reebok branding create eye-catching appeal. Plus, stitched overlays add to the clean, sophisticated look.	64.99	64.99	http://www.reebok.com/us/reebok-club-memt-wide-4e/V70690.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70690_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Collegiate Navy	6.5,7,7.5,9,9.5,10,10.5,11,11.5,12,13,14	570,580,590,620,630,640,650,660,670,680,700,720	SPORTSWEAR	2,16,17,5,60,96,83,61,46,67,50,12	Shoes/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70690_01.jpg?sw=60&sfrm=jpg	~	2.9	23	Shoes	Court	~	Classics	Soft leather upper with toe-box perforations for comfort and ventilation	Low-cut construction for uninhibited freedom of motion	Memory Tech sockliner for a soft first feel and added cushion	Clean overlays with stitching detail for a classic look	Starcrest logo on the tongue and a Reebok windowbox for pops of style			N	Y	outlet	889133935454,889133931272,889133931296,889133935430,889133935447,889133931326,889133931333,889133931364,889133935461,889133931302,889133931289,889133931319	N	0	V70690_01.jpg|V70690_02.jpg|V70690_03.jpg|V70690_04.jpg|V70690_05.jpg|V70690_06.jpg|V70690_07.jpg|V70690_08.jpg	2015-11-05T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V70625	AVC27	V70625	Reebok	Walk Ultra V DMX Max	Walk in true comfort with our Walk Ultra. The specially designed transition bridge provides a smooth and seamless feel from heel impact to toe-off, while the underfoot flexibility lets your stride flex naturally. DMX Air technology transfers air with your weight for in-the-right place cushion.	69.99	49.99	http://www.reebok.com/us/walk-ultra-v-dmx-max/V70625.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70625_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Flat Grey	6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,15	570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,740	SPORTSWEAR	9,71,93,116,153,104,156,150,125,150,125,168,58,75,9,103,68	Shoes/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70625_01.jpg?sw=60&sfrm=jpg	~	4.1	24	Shoes	Walking	~	Sport	Leather upper for soft and supportive comfort and great durability	Low-cut design for better ankle mobility and width sizing available	Molded sockliner for more comfort from the very first step	DMX Max air-transfer technology for cushion that moves with your step	Transition bridge for a smooth heel-to-toe feel	Forefoot flex grooves let toes splay naturally for better grip		N	N	standard	889133502502,889133502526,889133502533,889133502496,889133502472,889133502427,889133502540,889133502564,889133502519,889133502465,889133502410,889133502441,889133502557,889133502489,889133502434,889133502403,889133502458	N	0	V70625_01.jpg|V70625_02.jpg|V70625_03.jpg|V70625_04.jpg|V70625_05.jpg|V70625_06.jpg	2015-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V70624	AVC28	V70624	Reebok	Walk Ultra V DMX Max	Walk in true comfort with our Walk Ultra. The specially designed transition bridge provides a smooth and seamless feel from heel impact to toe-off, while the underfoot flexibility lets your stride flex naturally. DMX Air technology transfers air with your weight for in-the-right place cushion.	69.99	49.99	http://www.reebok.com/us/walk-ultra-v-dmx-max/V70624.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70624_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Flat Grey	5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,12	510,520,530,540,550,560,570,580,590,600,610,620,630,650	SPORTSWEAR	8,11,73,70,136,80,140,94,49,23,36,14,5,4	Shoes/Women	Women		4056559727024,4056559727086,4056559727031,4056559727109,4056559727079,4056559727048,4056559727017,4056559726980,4056559731175,4056559727062,4056559727055,4056559727000,4056559726997,4056559731168	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70624_01.jpg?sw=60&sfrm=jpg	~	3.9	36	Shoes	Walking	~	Sport	Leather upper for soft and supportive comfort and great durability	Low-cut design for better ankle mobility and width sizing available	Molded sockliner for more comfort from the very first step	DMX Max air-transfer technology for cushion that moves with your step	Transition bridge for a smooth heel-to-toe feel	Forefoot flex grooves let toes splay naturally for better grip		N	N	standard	889133545837,889133545899,889133545844,889133545912,889133545882,889133545851,889133541778,889133541747,889133545936,889133545875,889133545868,889133541761,889133541754,889133545929	N	0	V70624_01.jpg|V70624_02.jpg|V70624_03.jpg|V70624_04.jpg|V70624_05.jpg|V70624_06.jpg	2015-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9270000
V70623	AVC28	V70623	Reebok	Walk Ultra V DMX Max	Walk in true comfort with our Walk Ultra. The specially designed transition bridge provides a smooth and seamless feel from heel impact to toe-off, while the underfoot flexibility lets your stride flex naturally. DMX Air technology transfers air with your weight for in-the-right place cushion.	69.99	49.99	http://www.reebok.com/us/walk-ultra-v-dmx-max/V70623.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70623_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Flat Grey	5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,11.5,12	510,520,530,540,550,560,570,580,590,600,610,640,650	SPORTSWEAR	10,14,75,77,149,127,140,130,80,33,44,13,10	Shoes/Women	Women			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70623_01.jpg?sw=60&sfrm=jpg	~	3.9	36	Shoes	Walking	~	Sport	Leather upper for soft and supportive comfort and great durability	Low-cut design for better ankle mobility and width sizing available	Molded sockliner for more comfort from the very first step	DMX Max air-transfer technology for cushion that moves with your step	Transition bridge for a smooth heel-to-toe feel	Forefoot flex grooves let toes splay naturally for better grip		N	N	standard	889133090948,889133090917,889133090979,889133091020,889133091044,889133091037,889133090931,889133090993,889133090986,889133090955,889133090924,889133091006,889133090962	N	0	V70623_01.jpg|V70623_02.jpg|V70623_03.jpg|V70623_04.jpg|V70623_05.jpg|V70623_06.jpg|V70623_07.jpg	2015-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9270000
V70622	AVC27	V70622	Reebok	Walk Ultra V DMX Max	Walk in true comfort with our Walk Ultra. The specially designed transition bridge provides a smooth and seamless feel from heel impact to toe-off, while the underfoot flexibility lets your stride flex naturally. DMX Air technology transfers air with your weight for in-the-right place cushion.	69.99	49.99	http://www.reebok.com/us/walk-ultra-v-dmx-max/V70622.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70622_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Flat Grey	7,8,9	580,600,620	SPORTSWEAR	1,9,5	Shoes/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70622_01.jpg?sw=60&sfrm=jpg	~	4.1	24	Shoes	Walking	~	Sport	Leather upper for soft and supportive comfort and great durability	Low-cut design for better ankle mobility and width sizing available	Molded sockliner for more comfort from the very first step	DMX Max air-transfer technology for cushion that moves with your step	Transition bridge for a smooth heel-to-toe feel	Forefoot flex grooves let toes splay naturally for better grip		N	N	standard	889133524207,889133524146,889133528328	N	0	V70622_01.jpg|V70622_02.jpg|V70622_03.jpg|V70622_04.jpg|V70622_05.jpg|V70622_06.jpg	2015-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V70621	AVC23	V70621	Reebok	Work N Cushion 2.0	When you're on your feet all day, you need support. These shoes work as hard as you do with a durable leather design, flex grooves, and an oil- and slip-resistant outsole that navigates man-made terrain like a boss. 	59.99	44.97	http://www.reebok.com/us/work-n-cushion-2.0/V70621.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70621_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Black	6.5,7,7.5,8,9	570,580,590,600,620	SPORTSWEAR	17,5,6,18,1	Shoes/Men	Men		4056559849504,4056559849580,4056559849559,4056559849535,4056559849610	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70621_01.jpg?sw=60&sfrm=jpg	~	4.1	68	Shoes	Walking	~	Sport	Leather upper for durable comfort with support	Low-cut shape for familiar comfort that allows freedom of motion	Beveled heel construction for an enhanced walking stride	Forefoot flex grooves assist with flexibility for long-day comfort	Oil- and slip-resistant outsole for traction against slippery floors			N	N	standard	889133346588,889133346663,889133346632,889133346618,889133346694	N	0	V70621_01.jpg|V70621_02.jpg|V70621_03.jpg|V70621_04.jpg|V70621_05.jpg|V70621_06.jpg|V70621_07.jpg	2015-10-30T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V70620	AVC24	V70620	Reebok	Work N Cushion 2.0	When you're on your feet all day, you need support. These shoes work as hard as you do with a durable leather design, flex grooves, and an oil- and slip-resistant outsole that navigates man-made terrain like a boss. 	59.99	44.97	http://www.reebok.com/us/work-n-cushion-2.0/V70620.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70620_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Black	5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11	510,520,530,540,550,560,570,580,590,600,610,620,630	SPORTSWEAR	86,12,53,36,50,44,48,23,30,75,32,65,63	Shoes/Women	Women		4056559739706,4056559739652,4056559739614,4056559739607,4056559739690,4056559739676,4056559739645,4056559739638,4056559739591,4056559739713,4056559739683,4056559739669,4056559739621	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70620_01.jpg?sw=60&sfrm=jpg	~	4.2	46	Shoes	Walking	~	Sport	Leather upper for durable comfort with support	Low-cut shape for familiar comfort that allows freedom of motion	Beveled heel construction for an enhanced walking stride	Forefoot flex grooves assist with flexibility for long-day comfort	Oil- and slip-resistant outsole for traction against slippery floors			N	N	standard	889133082004,889133081953,889133077864,889133077857,889133081991,889133081977,889133081946,889133077888,889133077840,889133082011,889133081984,889133081960,889133077871	N	0	V70620_01.jpg|V70620_02.jpg|V70620_03.jpg|V70620_04.jpg|V70620_05.jpg|V70620_06.jpg|V70620_07.jpg	2015-11-01T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9270000
V70619	AVC23	V70619	Reebok	Work N Cushion 2.0	When you're on your feet all day, you need support. These shoes work as hard as you do with a durable leather design, flex grooves, and an oil- and slip-resistant outsole that navigates man-made terrain like a boss. 	59.99	44.97	http://www.reebok.com/us/work-n-cushion-2.0/V70619.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70619_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Flat Grey	6.5,7,8,8.5,9,9.5,10,11,11.5,12,12.5,13,14,15	570,580,600,610,620,630,640,660,670,680,690,700,720,740	SPORTSWEAR	34,46,45,32,26,14,10,22,28,18,38,42,19,43	Shoes/Men	Men		4056559819217,4056559819248,4056559819309,4056559819323,4056559819194,4056559819224,4056559819279,4056559819330,4056559819200,4056559819255,4056559819231,4056559819262,4056559819316,4056559819187	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70619_01.jpg?sw=60&sfrm=jpg	~	4.1	68	Shoes	Walking	~	Sport	Leather upper for durable comfort with support	Low-cut shape for familiar comfort that allows freedom of motion	Beveled heel construction for an enhanced walking stride	Forefoot flex grooves assist with flexibility for long-day comfort	Oil- and slip-resistant outsole for traction against slippery floors			N	N	standard	889133325033,889133325064,889133325125,889133329192,889133325019,889133325040,889133325095,889133329208,889133325026,889133325071,889133325057,889133325088,889133325132,889133325002	N	0	V70619_01.jpg|V70619_02.jpg|V70619_03.jpg|V70619_04.jpg|V70619_05.jpg|V70619_06.jpg|V70619_07.jpg	2015-10-30T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V70618	AVC24	V70618	Reebok	Work N Cushion 2.0	When you're on your feet all day, you need support. These shoes work as hard as you do with a durable leather design, flex grooves, and an oil- and slip-resistant outsole that navigates man-made terrain like a boss. 	59.99	44.97	http://www.reebok.com/us/work-n-cushion-2.0/V70618.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70618_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Flat Grey	5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11	510,520,530,540,550,560,570,580,590,600,610,620,630	SPORTSWEAR	83,167,124,32,154,67,155,155,126,178,163,36,168	Shoes/Women	Women		4056559494162,4056559494278,4056559494223,4056559494193,4056559494209,4056559494179,4056559494261,4056559494216,4056559494247,4056559494230,4056559494254,4056559494155,4056559494186	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70618_01.jpg?sw=60&sfrm=jpg	~	4.2	46	Shoes	Walking	~	Sport	Leather upper for durable comfort with support	Low-cut shape for familiar comfort that allows freedom of motion	Beveled heel construction for an enhanced walking stride	Forefoot flex grooves assist with flexibility for long-day comfort	Oil- and slip-resistant outsole for traction against slippery floors			N	N	standard	889133177182,889133177298,889133177243,889133177212,889133177229,889133177199,889133177281,889133177236,889133177267,889133177250,889133177274,889133177175,889133177205	N	0	V70618_01.jpg|V70618_02.jpg|V70618_03.jpg|V70618_04.jpg|V70618_05.jpg|V70618_06.jpg|V70618_07.jpg	2015-11-01T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9270000
V70558	AUW71	V70558	Reebok	Reebok Royal Optimum Vulc - Pre-School	Fantastic shoe style that appeals to both her and him? We don’t call it the Optimum for nothin’. The textile upper breathes comfort with every bound. Toe-wrap details and fun print options keep them trending with the best. A vulcanized rubber bottom stands the test of time.	44.99	29.97	http://www.reebok.com/us/reebok-royal-optimum-vulc---pre-school/V70558.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70558_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Electric Peach / Solar Pink / Yellow Spark	3.5,4,4.5,5,5.5,6,6.5,7	520,530,540,550,560,570,580,590	SPORTSWEAR	7,13,5,12,7,13,3,2	Shoes/Kids	Kids	Velcro	4056559203818,4056559203894,4056559203917,4056559203955,4056559203801,4056559203795,4056559203832,4056559203887	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70558_01.jpg?sw=60&sfrm=jpg	~			Shoes	Casual	~	Classics	Textile upper for footloose and fancy-free lightweight breathability	Low-cut design for giving full ankle mobility and quicker foot transitions	Alternative hook and loop closure for easy on and off for your kid	Toe-wrap detail for a cap on style that protects their little piggies	Vulcanized rubber outsole for superbly durable tricked-out traction	Fun prints and contrast laces for keeping their casual look super cool		N	N	outlet	889133308432,889133308517,889133308531,889133308579,889133308425,889133308418,889133308456,889133308500	N	0	V70558_01.jpg|V70558_02.jpg|V70558_03.jpg|V70558_04.jpg|V70558_05.jpg|V70558_06.jpg	2015-10-30T04:00:00.000Z	2020-12-31T05:00:00.000Z	Kids	9370000
V70557	AUW71	V70557	Reebok	Reebok Royal Optimum Vulc - Pre-School	Fantastic shoe style that appeals to both her and him? We don’t call it the Optimum for nothin’. The textile upper breathes comfort with every bound. Toe-wrap details and fun print options keep them trending with the best. A vulcanized rubber bottom stands the test of time.	44.99	29.97	http://www.reebok.com/us/reebok-royal-optimum-vulc---pre-school/V70557.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70557_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Canopy Green	3.5,4,4.5,5,5.5,6	520,530,540,550,560,570	SPORTSWEAR	3,1,5,8,1,6	Shoes/Kids	Kids		4056559723811,4056559723675,4056559723743,4056559723804,4056559723774,4056559723828	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70557_01.jpg?sw=60&sfrm=jpg	~			Shoes	Casual	~	Classics	Textile upper for footloose and fancy-free lightweight breathability	Low-cut design for giving full ankle mobility and quicker foot transitions	Alternative hook and loop closure for easy on and off for your kid	Toe-wrap detail for a cap on style that protects their little piggies	Vulcanized rubber outsole for superbly durable tricked-out traction	Fun prints and contrast laces for keeping their casual look super cool		N	N	outlet	889133542782,889133542645,889133542713,889133542775,889133542744,889133542799	N	0	V70557_01.jpg|V70557_02.jpg|V70557_03.jpg|V70557_04.jpg|V70557_05.jpg|V70557_06.jpg	2015-10-30T04:00:00.000Z	2020-12-31T05:00:00.000Z	Kids	9370000
V70556	AUW71	V70556	Reebok	Reebok Royal Optimum Vulc - Pre-School	Fantastic shoe style that appeals to both her and him? We don’t call it the Optimum for nothin’. The textile upper breathes comfort with every bound. Toe-wrap details and fun print options keep them trending with the best. A vulcanized rubber bottom stands the test of time.	44.99	29.97	http://www.reebok.com/us/reebok-royal-optimum-vulc---pre-school/V70556.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70556_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Collegiate Navy / Yellow Spark	4,5	530,550	SPORTSWEAR	1,2	Shoes/Kids	Kids		4056559859060,4056559858896	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V70556_01.jpg?sw=60&sfrm=jpg	~			Shoes	Casual	~	Classics	Textile upper for footloose and fancy-free lightweight breathability	Low-cut design for giving full ankle mobility and quicker foot transitions	Alternative hook and loop closure for easy on and off for your kid	Toe-wrap detail for a cap on style that protects their little piggies	Vulcanized rubber outsole for superbly durable tricked-out traction	Fun prints and contrast laces for keeping their casual look super cool		N	N	outlet	889133368948,889133364728	N	0	V70556_01.jpg|V70556_02.jpg|V70556_03.jpg|V70556_04.jpg|V70556_05.jpg|V70556_06.jpg	2015-10-30T04:00:00.000Z	2020-12-31T05:00:00.000Z	Kids	9370000
